submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
11/07/2020,IL,477978,477978,0,12438,0,10488,10154,334,91,16,11/08/2020 02:40:34 PM,Agree,Agree
04/21/2021,IL,1309552,1309552,0,2765,0,24018,21722,2296,29,1,04/22/2021 01:56:30 PM,Agree,Agree
07/13/2020,WA,41556,,,1109,0,1399,,,-39,0,07/13/2020 12:00:00 AM,N/A,N/A
10/16/2021,CA,4787698,4571467,216231,0,0,70150,70150,0,0,0,10/18/2021 12:00:00 AM,Agree,Agree
05/04/2022,WA,1507802,,,2665,601,12716,,,8,0,05/04/2022 12:00:00 AM,N/A,N/A
06/24/2020,IL,139540,138540,1000,715,0,6974,6770,204,63,0,06/25/2020 02:07:27 PM,Agree,Agree
06/05/2022,CA,9647488,8989279,658209,0,0,90815,,,0,0,06/06/2022 01:41:22 PM,Agree,Not agree
02/16/2022,CA,8843229,8271470,571759,12444,0,82382,,,240,0,02/17/2022 02:53:30 PM,Agree,Not agree
07/08/2020,WA,37807,,,521,0,1394,,,10,0,07/08/2020 12:00:00 AM,N/A,N/A
05/06/2021,CA,3648276,3648276,0,1547,0,60927,60927,0,65,0,05/08/2021 12:00:00 AM,Agree,Agree
07/17/2022,WA,1707209,,,2047,156,13434,,,0,0,07/17/2022 12:00:00 AM,N/A,N/A
09/13/2021,WA,606889,,,2793,168,6981,,,21,0,09/13/2021 12:00:00 AM,N/A,N/A
06/29/2020,WA,32016,,,387,0,1320,,,10,0,06/29/2020 12:00:00 AM,N/A,N/A
09/28/2021,CA,4681332,4476388,204944,4753,0,68387,68387,0,25,0,09/30/2021 12:00:00 AM,Agree,Agree
11/02/2021,CA,4915947,4671147,244800,4209,0,71570,,,38,0,11/03/2021 01:51:46 PM,Agree,Not agree
02/02/2022,CA,8448709,7941318,507391,25550,0,79621,,,239,0,02/03/2022 03:01:36 PM,Agree,Not agree
07/12/2022,IL,3480965,3480965,0,6075,0,38686,34220,4466,15,3,07/13/2022 01:20:19 PM,Agree,Agree
04/25/2020,WA,13209,,,254,0,738,,,15,0,07/22/2022 12:54:37 PM,N/A,N/A
10/30/2020,IL,408660,402401,6259,8489,1546,9994,9711,283,49,13,10/31/2020 01:30:31 PM,Agree,Agree
07/01/2021,CA,3712152,3712152,0,1698,0,63096,63096,0,73,0,07/03/2021 12:00:00 AM,Agree,Agree
10/29/2021,IL,1695524,1695524,0,2649,0,28620,25771,2849,29,7,10/30/2021 01:29:20 PM,Agree,Agree
06/18/2020,WA,27080,,,367,0,1245,,,19,0,06/18/2020 12:00:00 AM,N/A,N/A
08/27/2020,IL,228751,227334,1417,1707,0,8186,7977,209,23,0,08/28/2020 01:43:49 PM,Agree,Agree
04/21/2020,WA,12250,,,251,0,682,,,30,0,04/21/2020 12:00:00 AM,N/A,N/A
04/25/2021,WA,395237,,,1347,55,5434,,,0,0,04/25/2021 12:00:00 AM,N/A,N/A
07/15/2022,IL,3496014,3496014,0,4607,0,38737,34257,4480,16,3,07/16/2022 01:18:18 PM,Agree,Agree
05/20/2021,IL,1371884,1371884,0,1542,0,24913,22536,2377,49,7,05/21/2021 02:08:46 PM,Agree,Agree
04/06/2022,IL,3076628,3076628,0,2194,0,37738,33443,4295,11,2,04/07/2022 02:35:23 PM,Agree,Agree
06/18/2021,IL,1388688,1388688,0,102,0,25566,23133,2433,14,1,06/18/2021 12:00:00 AM,Agree,Agree
06/18/2021,WA,445907,,,512,97,5810,,,0,0,06/18/2021 12:00:00 AM,N/A,N/A
07/13/2022,WA,1695727,,,2916,430,13404,,,24,0,07/13/2022 12:00:00 AM,N/A,N/A
10/27/2021,WA,719018,,,1595,358,8554,,,43,0,10/27/2021 12:00:00 AM,N/A,N/A
02/23/2021,CA,3450058,3450058,0,3447,0,49129,49129,0,90,0,02/25/2021 12:00:00 AM,Agree,Agree
02/02/2022,WA,1320446,,,9617,3522,10845,,,69,0,02/02/2022 12:00:00 AM,N/A,N/A
04/14/2021,WA,379192,,,1108,237,5357,,,17,0,04/14/2021 12:00:00 AM,N/A,N/A
05/09/2021,IL,1354967,1354967,0,1741,0,24577,22223,2354,31,1,05/10/2021 02:15:36 PM,Agree,Agree
05/02/2020,WA,15006,,,327,0,830,,,6,0,05/02/2020 12:00:00 AM,N/A,N/A
07/20/2022,IL,3516370,3516370,0,5303,0,38785,34291,4494,19,9,07/21/2022 01:14:55 PM,Agree,Agree
06/11/2022,CA,9775764,9106031,669733,0,0,91006,,,0,0,06/13/2022 12:26:25 PM,Agree,Not agree
07/02/2021,CA,3713944,3713944,0,1792,0,63141,63141,0,45,0,07/04/2021 12:00:00 AM,Agree,Agree
10/07/2020,WA,92454,,,402,37,2177,,,12,0,10/07/2020 12:00:00 AM,N/A,N/A
04/05/2020,IL,11256,,,899,,274,,,31,,04/04/2020 04:22:39 PM,Agree,Agree
06/29/2020,CA,216550,216550,0,6138,0,5850,5850,0,39,0,07/01/2020 12:00:00 AM,Agree,Agree
07/13/2021,WA,457335,,,1324,589,6022,,,22,0,07/13/2021 12:00:00 AM,N/A,N/A
07/24/2021,CA,3947201,3786031,161170,0,0,63741,63741,0,0,0,07/26/2021 12:00:00 AM,Agree,Agree
12/19/2021,CA,5178422,4909188,269234,0,0,74996,,,0,0,12/20/2021 03:18:49 PM,Agree,Not agree
06/17/2020,IL,135046,134185,861,546,0,6666,6485,181,87,0,06/18/2020 05:16:14 PM,Agree,Agree
02/19/2021,WA,332004,,,1272,167,4822,,,19,0,02/19/2021 12:00:00 AM,N/A,N/A
03/12/2022,CA,9019412,8426700,592712,0,0,86387,,,0,0,03/14/2022 12:45:51 PM,Agree,Not agree
06/13/2020,CA,145643,145643,0,3660,0,4879,4879,0,47,0,06/15/2020 12:00:00 AM,Agree,Agree
04/24/2021,IL,1318998,1318998,0,2907,0,24114,21802,2312,31,6,04/25/2021 01:42:01 PM,Agree,Agree
11/25/2020,CA,1144049,1144049,0,18350,0,18930,18930,0,113,0,11/27/2020 12:00:00 AM,Agree,Agree
04/22/2021,CA,3624838,3624838,0,2411,0,59992,59992,0,102,0,04/24/2021 12:00:00 AM,Agree,Agree
11/01/2020,CA,926534,926534,0,4529,0,17662,17662,0,57,0,11/03/2020 12:00:00 AM,Agree,Agree
04/27/2022,IL,3128134,3128134,0,3434,0,37881,33592,4289,9,1,04/28/2022 01:30:29 PM,Agree,Agree
04/01/2022,WA,1456426,,,876,142,12510,,,16,0,04/01/2022 12:00:00 AM,N/A,N/A
02/15/2022,IL,3004664,3004664,0,2893,0,36057,32072,3985,59,6,02/16/2022 03:00:19 PM,Agree,Agree
02/04/2022,IL,2957563,2957563,0,10070,0,35157,31296,3861,80,18,02/05/2022 02:28:34 PM,Agree,Agree
09/20/2020,WA,83486,,,415,8,2037,,,0,0,09/20/2020 12:00:00 AM,N/A,N/A
12/28/2020,IL,942362,942362,0,4453,0,17470,16074,1396,134,29,12/29/2020 02:56:32 PM,Agree,Agree
02/27/2021,WA,338645,,,894,176,4956,,,0,0,02/27/2021 12:00:00 AM,N/A,N/A
07/21/2021,IL,1404466,1404466,0,958,0,25854,23392,2462,9,0,07/22/2021 03:06:50 PM,Agree,Agree
06/24/2022,CA,10010679,9312854,697825,64581,16695,91420,,,106,0,06/25/2022 01:21:08 PM,Agree,Not agree
06/05/2022,IL,3318982,3318982,0,0,0,38188,33853,4335,0,0,06/06/2022 01:41:22 PM,Agree,Agree
06/01/2021,WA,436087,,,399,70,5789,,,24,0,06/01/2021 12:00:00 AM,N/A,N/A
05/02/2020,IL,58505,58505,0,2450,0,2559,2559,0,102,0,05/03/2020 03:36:03 PM,Agree,Agree
09/02/2021,IL,1532344,1532344,0,4224,0,26572,24030,2542,37,-14,09/03/2021 01:38:30 PM,Agree,Agree
02/22/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
05/29/2020,IL,117455,117455,0,1622,0,5270,5270,0,84,0,05/30/2020 03:47:59 PM,Agree,Agree
07/15/2021,CA,3899499,3743714,155785,3622,0,63533,63533,0,25,0,07/17/2021 12:00:00 AM,Agree,Agree
03/29/2021,CA,3564468,3564468,0,2277,0,57778,57778,0,32,0,03/31/2021 12:00:00 AM,Agree,Agree
11/04/2021,CA,4929176,4680273,248903,9711,4103,71759,,,113,0,11/05/2021 02:19:47 PM,Agree,Not agree
03/02/2022,CA,8968484,8388683,579801,6027,0,84928,,,216,0,03/03/2022 02:58:52 PM,Agree,Not agree
02/01/2021,CA,3258706,3258706,0,15358,0,40263,40263,0,350,0,02/03/2021 12:00:00 AM,Agree,Agree
10/10/2021,CA,4749201,4536273,212928,0,0,69507,69507,0,0,0,10/12/2021 12:00:00 AM,Agree,Agree
04/09/2022,WA,1467980,,,1169,105,12566,,,0,0,04/09/2022 12:00:00 AM,N/A,N/A
01/07/2022,WA,930420,,,17022,2125,10004,,,30,0,01/07/2022 12:00:00 AM,N/A,N/A
03/22/2021,IL,1223083,1223083,0,1220,0,23379,21103,2276,22,0,03/23/2021 02:05:18 PM,Agree,Agree
11/14/2021,CA,4984465,4731592,252873,0,0,72436,,,0,0,11/15/2021 03:24:41 PM,Agree,Not agree
08/21/2020,CA,650336,650336,0,5585,0,11590,11590,0,124,0,08/23/2020 12:00:00 AM,Agree,Agree
07/29/2021,CA,3994499,3830008,164491,10778,3321,63891,63891,0,42,0,07/31/2021 12:00:00 AM,Agree,Agree
07/23/2021,CA,3947201,3786031,161170,7984,0,63741,63741,0,46,0,07/25/2021 12:00:00 AM,Agree,Agree
02/17/2020,CA,8,8,0,0,0,0,0,0,0,0,02/19/2020 12:00:00 AM,Agree,Agree
12/08/2020,IL,804174,804174,0,7910,0,14384,13487,897,168,24,12/09/2020 02:45:40 PM,Agree,Agree
04/14/2020,CA,23253,23253,0,905,0,692,692,0,34,0,04/16/2020 12:00:00 AM,Agree,Agree
05/08/2021,IL,1353226,1353226,0,1729,0,24546,22193,2353,22,0,05/09/2021 01:43:24 PM,Agree,Agree
04/11/2020,CA,20615,20615,0,1143,0,581,581,0,40,0,04/13/2020 12:00:00 AM,Agree,Agree
06/20/2022,WA,1635305,,,1941,156,13115,,,0,0,06/20/2022 12:00:00 AM,N/A,N/A
06/23/2020,CA,183073,183073,0,5019,0,5445,5445,0,20,0,06/25/2020 12:00:00 AM,Agree,Agree
03/22/2020,WA,1739,,,180,0,95,,,1,0,03/22/2020 12:00:00 AM,N/A,N/A
02/07/2022,IL,2971516,2971516,0,13953,0,35373,31483,3890,216,29,02/08/2022 03:02:12 PM,Agree,Agree
07/27/2021,CA,3976872,3815702,161170,7731,0,63811,63811,0,5,0,07/29/2021 12:00:00 AM,Agree,Agree
09/12/2021,IL,1570486,1570486,0,3050,0,26927,24331,2596,41,6,09/13/2021 02:26:59 PM,Agree,Agree
10/13/2020,WA,96318,,,466,23,2211,,,21,0,10/13/2020 12:00:00 AM,N/A,N/A
08/06/2020,IL,189705,188424,1281,1953,0,7791,7594,197,21,0,08/07/2020 11:57:59 PM,Agree,Agree
04/19/2022,CA,9155320,8550657,604663,14758,0,89054,,,147,0,04/20/2022 01:32:06 PM,Agree,Not agree
04/30/2020,IL,52918,52918,0,2563,0,2355,2355,0,140,0,05/01/2020 09:00:19 PM,Agree,Agree
02/18/2021,CA,3421720,3421720,0,5573,0,47537,47537,0,451,0,02/20/2021 12:00:00 AM,Agree,Agree
05/17/2020,CA,78839,78839,0,2046,0,3180,3180,0,61,0,05/19/2020 12:00:00 AM,Agree,Agree
10/29/2021,WA,724931,,,2562,616,8628,,,43,0,10/29/2021 12:00:00 AM,N/A,N/A
12/29/2020,CA,2187221,2187221,0,31245,0,24311,24311,0,116,0,12/31/2020 12:00:00 AM,Agree,Agree
06/30/2022,IL,3430843,3430843,0,4864,0,38588,34138,4450,19,5,07/01/2022 01:36:08 PM,Agree,Agree
06/07/2021,IL,1385489,1385489,0,244,0,25372,22963,2409,20,6,06/08/2021 03:05:30 PM,Agree,Agree
06/25/2022,WA,1649651,,,3052,410,13186,,,0,0,06/25/2022 12:00:00 AM,N/A,N/A
12/03/2020,CA,1264539,1264539,0,18588,0,19481,19481,0,113,0,12/05/2020 12:00:00 AM,Agree,Agree
11/22/2020,IL,656298,656298,0,10012,0,12051,11506,545,99,23,11/23/2020 03:04:35 PM,Agree,Agree
03/17/2021,WA,351105,,,779,148,5156,,,7,0,03/17/2021 12:00:00 AM,N/A,N/A
01/30/2022,CA,8213786,7706395,507391,0,0,78825,,,0,0,01/31/2022 04:55:36 PM,Agree,Not agree
09/14/2020,CA,757778,757778,0,2855,0,14211,14211,0,1,0,09/16/2020 12:00:00 AM,Agree,Agree
08/09/2021,WA,494458,,,1974,263,6177,,,3,0,08/09/2021 12:00:00 AM,N/A,N/A
11/22/2021,WA,765683,,,1387,91,9139,,,29,0,11/22/2021 12:00:00 AM,N/A,N/A
03/03/2021,IL,1191520,1191520,0,2104,0,22853,20626,2227,50,7,03/04/2021 03:08:33 PM,Agree,Agree
08/18/2020,WA,68185,,,423,3,1809,,,24,0,08/18/2020 12:00:00 AM,N/A,N/A
01/27/2020,IL,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
05/04/2020,WA,15560,,,304,0,841,,,7,0,05/04/2020 12:00:00 AM,N/A,N/A
07/15/2021,IL,1399270,1399270,0,861,0,25811,23350,2461,8,1,07/16/2021 02:03:13 PM,Agree,Agree
03/22/2021,WA,355175,,,526,85,5183,,,9,0,03/22/2021 12:00:00 AM,N/A,N/A
02/17/2022,WA,1393687,,,3342,1055,11522,,,0,0,02/17/2022 12:00:00 AM,N/A,N/A
11/12/2020,CA,991609,991609,0,6927,0,18137,18137,0,43,0,11/14/2020 12:00:00 AM,Agree,Agree
03/24/2021,WA,356622,,,812,140,5200,,,14,0,03/24/2021 12:00:00 AM,N/A,N/A
01/17/2021,IL,1068829,1068829,0,4162,0,20050,18208,1842,30,1,01/18/2021 02:39:32 PM,Agree,Agree
11/30/2021,WA,774135,,,1380,254,9303,,,46,0,11/30/2021 12:00:00 AM,N/A,N/A
07/14/2022,CA,10345430,9619398,726032,0,0,92055,,,0,0,07/15/2022 01:16:22 PM,Agree,Not agree
11/08/2020,WA,119703,,,1550,29,2439,,,0,0,11/08/2020 12:00:00 AM,N/A,N/A
02/14/2020,CA,8,8,0,0,0,0,0,0,0,0,02/16/2020 12:00:00 AM,Agree,Agree
01/26/2022,IL,2867299,2867299,0,15732,0,34131,30419,3712,189,46,01/27/2022 02:52:03 PM,Agree,Agree
05/25/2021,CA,3674662,3674662,0,618,0,61770,61770,0,8,0,05/27/2021 12:00:00 AM,Agree,Agree
09/24/2021,CA,4653610,4448666,204944,7276,0,68087,68087,0,159,0,09/26/2021 12:00:00 AM,Agree,Agree
03/10/2022,CA,9015587,8422875,592712,8579,5358,86185,,,160,0,03/11/2022 03:18:11 PM,Agree,Not agree
08/10/2020,CA,561911,561911,0,7751,0,10247,10247,0,74,0,08/12/2020 12:00:00 AM,Agree,Agree
06/21/2020,IL,137762,136762,1000,658,0,6851,6647,204,22,0,06/22/2020 03:24:02 PM,Agree,Agree
05/17/2022,WA,1539958,,,2269,425,12817,,,5,0,05/17/2022 12:00:00 AM,N/A,N/A
05/19/2020,IL,98030,98030,0,1545,0,4379,4379,0,145,0,05/20/2020 03:28:26 PM,Agree,Agree
11/08/2020,IL,487987,487987,0,10009,0,10538,10196,342,50,8,11/09/2020 02:38:54 PM,Agree,Agree
03/09/2021,CA,3507266,3507266,0,2614,0,53878,53878,0,50,0,03/11/2021 12:00:00 AM,Agree,Agree
03/16/2022,IL,3050647,3050647,0,1031,0,37419,33164,4255,27,2,03/17/2022 02:31:57 PM,Agree,Agree
06/24/2022,WA,1646599,,,3364,502,13186,,,13,0,06/24/2022 12:00:00 AM,N/A,N/A
01/20/2022,IL,2732720,2732720,0,23246,0,33278,29708,3570,226,28,01/21/2022 02:36:23 PM,Agree,Agree
02/04/2020,CA,6,6,0,0,0,0,0,0,0,0,02/06/2020 12:00:00 AM,Agree,Agree
06/03/2020,IL,123830,123830,0,982,0,5621,5621,0,96,0,06/04/2020 03:03:31 PM,Agree,Agree
08/24/2021,WA,538985,,,2773,654,6417,,,34,0,08/24/2021 12:00:00 AM,N/A,N/A
12/12/2021,IL,1884744,1884744,0,0,0,29842,26801,3041,0,0,12/13/2021 03:27:15 PM,Agree,Agree
01/19/2022,CA,7284223,6910991,373232,98637,0,77345,,,39,0,01/20/2022 03:22:04 PM,Agree,Not agree
01/15/2022,WA,1057452,,,16473,3645,10196,,,0,0,01/15/2022 12:00:00 AM,N/A,N/A
11/16/2020,WA,134766,,,2629,72,2548,,,29,0,11/16/2020 12:00:00 AM,N/A,N/A
03/04/2022,CA,8987031,8399677,587354,5754,0,85353,,,226,0,03/05/2022 02:44:19 PM,Agree,Not agree
09/27/2020,WA,87391,,,460,14,2100,,,0,0,09/27/2020 12:00:00 AM,N/A,N/A
07/25/2021,IL,1410523,1410523,0,1297,0,25875,23405,2470,4,2,07/26/2021 01:52:25 PM,Agree,Agree
05/24/2022,CA,9493324,8853498,639826,55608,0,90488,,,106,0,05/25/2022 01:28:28 PM,Agree,Not agree
09/25/2021,WA,644140,,,3360,424,7505,,,11,0,09/25/2021 12:00:00 AM,N/A,N/A
12/26/2021,IL,2042433,2042433,0,0,0,30566,27435,3131,0,0,12/27/2021 04:13:05 PM,Agree,Agree
01/16/2021,WA,286234,,,2040,141,3903,,,0,0,01/16/2021 12:00:00 AM,N/A,N/A
05/22/2020,WA,19341,,,199,0,1050,,,6,0,05/22/2020 12:00:00 AM,N/A,N/A
06/21/2020,WA,28413,,,283,0,1270,,,5,0,06/21/2020 12:00:00 AM,N/A,N/A
02/14/2022,IL,3001771,3001771,0,14269,0,35998,32019,3979,273,49,02/15/2022 03:38:24 PM,Agree,Agree
06/02/2022,CA,9602503,8955662,646841,0,0,90719,,,0,0,06/03/2022 01:21:31 PM,Agree,Not agree
08/21/2021,IL,1485440,1485440,0,3071,0,26239,23731,2508,16,2,08/23/2021 12:48:27 PM,Agree,Agree
07/03/2020,CA,248235,248235,0,8040,0,6184,6184,0,125,0,07/05/2020 12:00:00 AM,Agree,Agree
06/08/2021,CA,3691660,3691660,0,792,0,62479,62479,0,6,0,06/10/2021 12:00:00 AM,Agree,Agree
12/23/2020,CA,1964076,1964076,0,39069,0,23097,23097,0,271,0,12/25/2020 12:00:00 AM,Agree,Agree
06/05/2022,WA,1596891,,,2394,209,12968,,,0,0,06/05/2022 12:00:00 AM,N/A,N/A
07/24/2020,WA,50699,,,863,1,1495,,,13,0,07/24/2020 12:00:00 AM,N/A,N/A
07/12/2022,WA,1692811,,,1990,323,13380,,,18,0,07/12/2022 12:00:00 AM,N/A,N/A
09/19/2020,IL,275054,272856,2198,2529,0,8672,8436,236,25,0,09/20/2020 01:53:10 PM,Agree,Agree
02/17/2021,IL,1166717,1166717,0,1795,0,22224,20057,2167,25,2,02/18/2021 02:43:57 PM,Agree,Agree
07/09/2021,WA,454355,,,520,79,5997,,,11,0,07/09/2021 12:00:00 AM,N/A,N/A
04/13/2021,WA,378084,,,1432,394,5340,,,11,0,04/13/2021 12:00:00 AM,N/A,N/A
01/29/2021,CA,3205947,3205947,0,19337,0,38667,38667,0,597,0,01/31/2021 12:00:00 AM,Agree,Agree
05/07/2022,WA,1515666,,,4141,477,12731,,,0,0,05/07/2022 12:00:00 AM,N/A,N/A
09/15/2021,IL,1582392,1582392,0,4194,0,27061,24451,2610,53,9,09/16/2021 02:24:46 PM,Agree,Agree
10/19/2021,IL,1673346,1673346,0,2071,0,28292,25491,2801,24,3,10/20/2021 02:03:53 PM,Agree,Agree
11/29/2020,WA,166426,,,1849,49,2704,,,1,0,11/29/2020 12:00:00 AM,N/A,N/A
07/10/2020,CA,304297,304297,0,7798,0,6787,6787,0,166,0,07/12/2020 12:00:00 AM,Agree,Agree
03/02/2021,CA,3481611,3481611,0,2533,0,52129,52129,0,97,0,03/04/2021 12:00:00 AM,Agree,Agree
11/25/2021,WA,768979,,,1125,235,9208,,,0,0,11/25/2021 12:00:00 AM,N/A,N/A
12/16/2020,CA,1671081,1671081,0,53711,0,21410,21410,0,232,0,12/18/2020 12:00:00 AM,Agree,Agree
07/03/2021,CA,3713944,3713944,0,0,0,63141,63141,0,0,0,07/05/2021 12:00:00 AM,Agree,Agree
04/12/2021,CA,3602827,3602827,0,2649,0,59249,59249,0,31,0,04/14/2021 12:00:00 AM,Agree,Agree
07/14/2020,WA,42143,,,587,0,1404,,,5,0,07/14/2020 12:00:00 AM,N/A,N/A
02/03/2020,WA,1,,,0,0,0,,,0,0,02/03/2020 12:00:00 AM,N/A,N/A
11/23/2021,IL,1779842,1779842,0,4589,0,29234,26294,2940,19,2,11/24/2021 03:13:47 PM,Agree,Agree
04/30/2021,WA,401490,,,1630,176,5499,,,12,0,04/30/2021 12:00:00 AM,N/A,N/A
06/30/2022,WA,1662560,,,3496,386,13239,,,0,0,06/30/2022 12:00:00 AM,N/A,N/A
04/18/2021,IL,1302241,1302241,0,2666,0,23955,21663,2292,10,0,04/19/2021 03:04:26 PM,Agree,Agree
09/04/2020,IL,247299,245371,1928,5594,226,8362,8143,219,38,10,09/05/2020 02:09:45 PM,Agree,Agree
01/13/2021,CA,2781039,2781039,0,33751,0,30685,30685,0,580,0,01/15/2021 12:00:00 AM,Agree,Agree
02/25/2021,CA,3460326,3460326,0,4965,0,50648,50648,0,1178,0,02/27/2021 12:00:00 AM,Agree,Agree
07/28/2020,WA,54060,,,1033,0,1548,,,30,0,07/28/2020 12:00:00 AM,N/A,N/A
05/30/2022,WA,1580240,,,1825,127,12919,,,0,0,05/30/2022 12:00:00 AM,N/A,N/A
12/18/2020,WA,218848,,,3742,241,3104,,,-13,0,12/18/2020 12:00:00 AM,N/A,N/A
10/21/2021,IL,1677939,1677939,0,2146,0,28382,25563,2819,38,2,10/22/2021 02:05:10 PM,Agree,Agree
05/30/2020,CA,106878,106878,0,2992,0,3985,3985,0,81,0,06/01/2020 12:00:00 AM,Agree,Agree
11/15/2021,IL,1744508,1744508,0,8922,0,29032,26117,2915,46,6,11/16/2021 02:59:01 PM,Agree,Agree
01/24/2021,CA,3109151,3109151,0,24111,0,36208,36208,0,664,0,01/26/2021 12:00:00 AM,Agree,Agree
02/08/2022,CA,8702920,8127081,575839,47310,0,80640,,,101,0,02/09/2022 02:50:57 PM,Agree,Not agree
12/09/2020,IL,812430,812430,0,8256,0,14613,13666,947,229,50,12/10/2020 02:50:16 PM,Agree,Agree
02/25/2022,CA,8941505,8361704,579801,11737,0,83992,,,208,0,02/26/2022 02:15:52 PM,Agree,Not agree
12/08/2021,IL,1867912,1867912,0,6658,0,29734,26712,3022,24,10,12/09/2021 02:45:23 PM,Agree,Agree
03/25/2020,CA,2535,2535,0,580,0,48,48,0,11,0,03/27/2020 12:00:00 AM,Agree,Agree
06/20/2022,CA,9881072,9199942,681130,0,0,91240,,,0,0,06/21/2022 02:25:47 PM,Agree,Not agree
08/20/2020,CA,644751,644751,0,5920,0,11466,11466,0,165,0,08/22/2020 12:00:00 AM,Agree,Agree
05/15/2020,WA,18004,,,213,0,992,,,9,0,05/15/2020 12:00:00 AM,N/A,N/A
06/10/2021,CA,3693362,3693362,0,856,0,62538,62538,0,39,0,06/12/2021 12:00:00 AM,Agree,Agree
11/22/2021,IL,1775253,1775253,0,11387,0,29215,26277,2938,58,8,11/23/2021 02:18:53 PM,Agree,Agree
06/22/2022,CA,9946098,9264968,681130,0,0,91314,,,0,0,06/23/2022 01:25:04 PM,Agree,Not agree
11/03/2020,IL,436277,430018,6259,6516,0,10161,9878,283,68,0,11/04/2020 03:03:00 PM,Agree,Agree
10/10/2020,CA,842776,842776,0,4170,0,16380,16380,0,82,0,10/12/2020 12:00:00 AM,Agree,Agree
02/17/2022,IL,3010525,3010525,0,2538,0,36285,32249,4036,90,17,02/18/2022 02:18:41 PM,Agree,Agree
05/30/2020,WA,21372,,,316,0,1118,,,7,0,05/30/2020 12:00:00 AM,N/A,N/A
04/07/2021,IL,1265457,1265457,0,3790,0,23702,21423,2279,29,1,04/08/2021 01:46:50 PM,Agree,Agree
01/31/2022,CA,8386012,7878621,507391,172226,0,79284,,,459,0,02/01/2022 02:22:23 PM,Agree,Not agree
06/25/2022,CA,10010679,9312854,697825,0,0,91420,,,0,0,06/27/2022 12:14:52 PM,Agree,Not agree
09/24/2020,WA,85250,,,619,32,2080,,,-1,0,09/24/2020 12:00:00 AM,N/A,N/A
02/18/2022,WA,1396308,,,2621,746,11615,,,93,0,02/18/2022 12:00:00 AM,N/A,N/A
04/23/2020,CA,37369,37369,0,1973,0,1396,1396,0,103,0,05/11/2022 04:48:15 PM,Agree,Agree
04/28/2021,IL,1328454,1328454,0,2728,0,24211,21891,2320,37,4,04/29/2021 01:47:03 PM,Agree,Agree
01/08/2022,CA,5947810,5634357,313453,0,0,76341,,,0,0,01/10/2022 01:58:15 PM,Agree,Not agree
08/25/2020,CA,673095,673095,0,4480,0,12003,12003,0,48,0,08/27/2020 12:00:00 AM,Agree,Agree
07/21/2021,CA,3928255,3772470,155785,5285,0,63664,63664,0,11,0,07/23/2021 12:00:00 AM,Agree,Agree
12/26/2020,IL,934142,934142,0,3293,0,17224,15865,1359,70,4,12/27/2020 02:44:47 PM,Agree,Agree
02/18/2021,WA,330732,,,1011,218,4803,,,44,0,02/18/2021 12:00:00 AM,N/A,N/A
06/25/2022,IL,3407189,3407189,0,0,0,38510,34076,4434,0,0,06/27/2022 12:14:52 PM,Agree,Agree
03/20/2020,IL,585,,,163,,5,,,1,,03/26/2020 04:22:39 PM,Agree,Agree
12/23/2021,CA,5243781,4969615,274166,20417,4932,75383,,,102,0,12/24/2021 02:15:59 PM,Agree,Not agree
07/16/2020,CA,356178,356178,0,8544,0,7283,7283,0,119,0,07/18/2020 12:00:00 AM,Agree,Agree
12/07/2020,WA,185768,,,3256,41,2941,,,16,0,12/07/2020 12:00:00 AM,N/A,N/A
10/01/2020,CA,813687,813687,0,3062,0,15757,15757,0,100,0,10/03/2020 12:00:00 AM,Agree,Agree
05/10/2022,WA,1521237,,,2150,559,12752,,,10,0,05/10/2022 12:00:00 AM,N/A,N/A
01/29/2020,IL,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12/19/2020,WA,221795,,,2947,154,3104,,,0,0,12/19/2020 12:00:00 AM,N/A,N/A
03/01/2022,WA,1424585,,,1433,561,11919,,,53,0,03/01/2022 12:00:00 AM,N/A,N/A
03/26/2021,CA,3555915,3555915,0,2608,0,57336,57336,0,245,0,03/28/2021 12:00:00 AM,Agree,Agree
03/02/2020,CA,39,39,0,5,0,0,0,0,0,0,03/04/2020 12:00:00 AM,Agree,Agree
01/19/2021,IL,1076532,1076532,0,4318,0,20153,18291,1862,35,2,01/20/2021 02:44:03 PM,Agree,Agree
01/05/2021,IL,991719,991719,0,6839,0,18562,16959,1603,150,25,01/06/2021 02:58:26 PM,Agree,Agree
04/11/2022,IL,3084904,3084904,0,4468,0,37777,33478,4299,13,0,04/12/2022 01:55:12 PM,Agree,Agree
03/06/2021,IL,1197267,1197267,0,2565,0,23002,20750,2252,56,6,03/07/2021 02:51:40 PM,Agree,Agree
03/25/2020,WA,2528,,,276,0,132,,,9,0,03/25/2020 12:00:00 AM,N/A,N/A
01/30/2020,WA,1,,,0,0,0,,,0,0,01/30/2020 12:00:00 AM,N/A,N/A
04/01/2021,WA,364473,,,996,246,5262,,,15,0,04/01/2021 12:00:00 AM,N/A,N/A
11/08/2021,WA,742544,,,1218,73,8827,,,29,0,11/08/2021 12:00:00 AM,N/A,N/A
